2,0
7,0.00894927978515625
12,0
17,6.866455078125E-05
22,0.0305099487304688
27,0.0199203491210938
32,0.033111572265625
37,0.0331039428710938
42,0.0377655029296875
47,0.039398193359375
52,0.0418014526367188
57,0.0434036254882812
62,0.0450363159179688
67,0.0463790893554688
72,0.0476226806640625
77,0.0487213134765625
82,0.0497207641601562
87,0.050628662109375
92,0.0514602661132812
97,0.052215576171875
102,0.0529098510742188
107,0.0535507202148438
112,0.0541458129882812
117,0.0546951293945312
122,0.055206298828125
127,0.0556869506835938
132,0.0561370849609375
137,0.0565567016601562
142,0.05694580078125
147,0.0573196411132812
152,0.0576705932617188
157,0.0579986572265625
162,0.0583114624023438
167,0.0586090087890625
172,0.0588912963867188
177,0.0591583251953125
182,0.0594100952148438
187,0.0596542358398438
192,0.0598831176757812
197,0.0601043701171875
202,0.0603179931640625
207,0.0605239868164062
212,0.0607147216796875
217,0.0608978271484375
222,0.0610809326171875
227,0.061248779296875
232,0.0614166259765625
237,0.0615692138671875
242,0.0617218017578125
247,0.0618743896484375
252,0.06201171875
257,0.0621490478515625
262,0.0622787475585938
267,0.062408447265625
272,0.062530517578125
277,0.062652587890625
282,0.0627670288085938
287,0.0628814697265625
292,0.06298828125
297,0.0630950927734375
302,0.0631942749023438
307,0.06329345703125
312,0.0633926391601562
317,0.0634841918945312
322,0.0635757446289062
327,0.06365966796875
332,0.0637435913085938
337,0.0638275146484375
342,0.0639114379882812
347,0.0639877319335938
352,0.0640640258789062
357,0.0641403198242188
362,0.0642166137695312
367,0.0642852783203125
372,0.0643539428710938
377,0.064422607421875
382,0.0644912719726562
387,0.0645523071289062
392,0.0646133422851562
397,0.0646743774414062
402,0.0647354125976562
407,0.0647964477539062
412,0.064849853515625
417,0.064910888671875
422,0.0649642944335938
427,0.0650177001953125
432,0.0650711059570312
437,0.0651168823242188
442,0.0651702880859375
447,0.065216064453125
452,0.0652694702148438
457,0.0653152465820312
462,0.0653610229492188
467,0.0654067993164062
472,0.0654525756835938
477,0.06549072265625
482,0.0655364990234375
487,0.065582275390625
492,0.0656204223632812
497,0.0656585693359375
502,0.0656967163085938
507,0.06573486328125
512,0.0657730102539062
517,0.0658111572265625
522,0.0658493041992188
527,0.065887451171875
532,0.0659255981445312
537,0.0659561157226562
542,0.0659942626953125
547,0.0660247802734375
552,0.0660552978515625
557,0.0660934448242188
562,0.0661239624023438
567,0.0661544799804688
572,0.0661849975585938
577,0.0662155151367188
582,0.0662460327148438
587,0.0662765502929688
592,0.0662994384765625
597,0.0663299560546875
602,0.0663604736328125
607,0.0663833618164062
612,0.0664138793945312
617,0.0664443969726562
622,0.06646728515625
627,0.0664901733398438
632,0.0665206909179688
637,0.0665435791015625
642,0.0665664672851562
647,0.06658935546875
652,0.066619873046875
657,0.0666427612304688
662,0.0666656494140625
667,0.0666885375976562
672,0.06671142578125
677,0.0667343139648438
682,0.0667572021484375
687,0.0667724609375
692,0.0667953491210938
697,0.0668182373046875
702,0.0668411254882812
707,0.0668563842773438
712,0.0668792724609375
717,0.0669021606445312
722,0.0669174194335938
