2,0
22,0
42,0.0462498299003772
62,0.0749947147729595
82,0.0839751154846852
102,0.0881989030707785
122,0.090604605835238
142,0.0921348752141067
162,0.093183145103344
182,0.0939407880055882
202,0.0945111008344877
222,0.0949543078456488
242,0.0953076856961205
262,0.0955954394922762
282,0.0958339159829969
302,0.0960345228683735
322,0.0962054455638332
342,0.0963526993130494
362,0.0964807971354884
382,0.0965931870364537
402,0.0966925459336443
422,0.0967809819682722
442,0.096860176703365
462,0.0969314869606769
482,0.096996018992478
502,0.0970546833342552
522,0.0971082359368244
542,0.0971573094029895
562,0.0972024369863633
582,0.0972440712274635
602,0.0972825985688013
622,0.097318350921681
642,0.0973516148984224
662,0.097382639239598
682,0.0974116408333207
702,0.0974388096272363
722,0.0974643126628453
742,0.0974882974091718
762,0.0975108945331929
782,0.0975322202146395
802,0.0975523780899362
822,0.0975714608925611
842,0.0975895518435534
862,0.0976067258353095
882,0.0976230504435542
902,0.0976385867957901
922,0.0976533903193594
942,0.097667511388084
962,0.0976809958831308
982,0.0976938856810502
1002,0.0977062190797427
1022,0.0977180311713708
1042,0.0977293541697253
1062,0.0977402176984039
1082,0.0977506490451463
1102,0.0977606733868651
1122,0.0977703139892256
1142,0.0977795923840664
1162,0.0977885285274664
1182,0.0977971409408743
1202,0.0978054468373809
1222,0.097813462234912
1242,0.0978212020579031
1262,0.0978286802287923
1282,0.0978359097504995
1302,0.09784290278091
1322,0.0978496707002466
1342,0.0978562241721182
1362,0.0978625731989131
1382,0.0978687271721462
1402,0.0978746949182789
1422,0.0978804847404983
1442,0.0978861044568322
1462,0.0978915614350025
1482,0.0978968626243145
1502,0.0979020145848783
1522,0.0979070235144291
1542,0.0979118952729483
1562,0.0979166354053264
1582,0.0979212491622117
1602,0.0979257415192361
1622,0.0979301171947565
1642,0.0979343806662388
1662,0.0979385361854117
1682,0.097942587792288
1702,0.097946539328158
1722,0.0979503944476395
1742,0.0979541566298622
1762,0.0979578291888575
1782,0.0979614152832224
1802,0.0979649179251112
1822,0.0979683399886108
1842,0.0979716842175531
1862,0.0979749532327947
1882,0.0979781495390248
1902,0.0979812755311202
1922,0.0979843335000869
1942,0.0979873256386278
1962,0.0979902540463456
1982,0.097993120734631
