-15.2359467744986,-15.360768875016,-14.8206505109801,-14.7240903339897,-15.2300379148881,-13.5691000811013,-16.3318954752516,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-2.5570823788158,-2.08216634658488,-1.86439053911281,-1.72268692480942,-1.61731888757848,-1.53469693493951,-1.46673521411342,-1.40933569678054,-1.35976901187991,-1.31642294475046,-1.27800518453505,-1.24371631972741,-1.21292713645862,-1.18519258076193,-1.16031112650761,-1.13722100077977,-1.11640096927175,-1.09755970978532,-1.08057321038991,-1.06541418133448,-1.05150369608535,-1.03947765661051,-1.02905617826621,-1.02056530367005,-1.01399382399516,-1.00956153972736,-1.00754107313158,-1.00874200334198,-1.01365791547121,-1.02305510631774,-1.03879120422047,-1.06256173746293,-1.09800612714597,-1.15106851734503,-1.23319954143729,-1.37254220989216,-1.67298175912772,-Inf,-14.0821134918465,-13.1825556517295,-14.1675725161719,-13.8187314339297,-13.1833796284974,-11.6050536345232,-13.5705419305939,-14.7905169567032,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-13.3454748642847,-13.7597714283537,-13.4386217488088,-13.0115174379134,-14.0862340339908,-12.6682731417447,-12.5739717217762,-Inf,-1.67298175898991,-1.37254265235583,-1.23320964535623,-1.15106851734504,-1.09800808502742,-1.062554312246,-1.03879120422047,-1.02304623688034,-1.01365656773436,-1.00874200334198,-1.00754107941736,-1.00956153972736,-1.01399228845689,-1.0205653035502,-1.02905618284175,-1.0394794204246,-1.05150369608668,-1.06541418133447,-1.08057321038991,-1.09755970978532,-1.11640096927175,-1.1372209968981,-1.16031112650761,-1.18519258075462,-1.21292455523952,-1.24371632060361,-1.27800518453505,-1.31642294475046,-1.35976901187991,-1.40933569654968,-1.46678177126207,-1.53469693493958,-1.61731888759855,-1.72268692499508,-1.86439058998812,-2.08215847583246,-2.55711777469332,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-15.6502906593852,-15.0921748178544,-14.5298268713404,-15.1961796476271,-15.618755437002,-14.9361433527277
-15.4687819352972,-15.556663862633,-15.1321623428438,-14.7025576036225,-15.2578365486912,-15.7533772057915,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-2.55724915099164,-2.08202372180671,-1.86407837307913,-1.72223589476885,-1.61764922481349,-1.5346550323738,-1.46678393359815,-1.40937859322153,-1.35987218595206,-1.31645452360483,-1.27803188708952,-1.24390759284595,-1.2130233826209,-1.18525636170727,-1.16003376233845,-1.13723078588623,-1.11643099930715,-1.09769480675641,-1.08057161946004,-1.06521612909502,-1.05152922672091,-1.03961377789753,-1.02913703799802,-1.02067130447824,-1.01412571142289,-1.00963878242841,-1.00779702641359,-1.0089726738377,-1.01382531560595,-1.02348172176926,-1.03899288386674,-1.06296976739334,-1.09860188182243,-1.15183289872605,-1.23442800572362,-1.37490903438215,-1.67945067896266,-Inf,-13.5547565752644,-13.3248213714248,-14.082777043514,-14.2891162158832,-13.9069974300257,-13.4302482557719,-13.1384408467492,-Inf,-Inf,-Inf,-1.94267703164452,-1.94967281207489,-Inf,-Inf,-Inf,-14.2201062656888,-13.1942233485171,-13.9441659023116,-13.4853656596864,-13.406060134204,-12.6007385428118,-13.7689036148002,-Inf,-1.67950766378098,-1.37492146393639,-1.23443044731863,-1.15182041433985,-1.09859504601312,-1.0629596729512,-1.03898174935113,-1.02343027385868,-1.01379903278232,-1.00896223339646,-1.00778023780285,-1.00962564640345,-1.01410554666002,-1.02065780095775,-1.02912426612659,-1.03960089707639,-1.05151636501111,-1.0652044013499,-1.08055871992091,-1.09768182239341,-1.11641241052125,-1.13721724459653,-1.16001603549792,-1.185213368829,-1.21300841389321,-1.24389195593726,-1.27801571563544,-1.31643747787422,-1.35985381188139,-1.40935859364335,-1.46676159882094,-1.53462911620558,-1.6176202952528,-1.72219966616111,-1.8640307810424,-2.08194723706415,-2.55712455188272,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-16.2903044368212,-15.5049420935218,-14.7601105884505,-15.2762559510718,-15.2637655756834,-14.8033792786075,-15.2032624425655
-15.4494767801018,-14.9430412720365,-15.0530270271523,-15.0703636286893,-14.9484229329935,-15.815170803337,-17.1683505537623,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-2.55831700356388,-2.0823661251773,-1.86461489270385,-1.72232661563208,-1.61744681966282,-1.53496643220792,-1.46681606079515,-1.40940957948004,-1.3599856499282,-1.3165668150386,-1.27811177640892,-1.24402057912978,-1.21311350466434,-1.18534736877823,-1.16013312899833,-1.13728842222756,-1.11653537451103,-1.09772291080634,-1.0806640252615,-1.0653765605931,-1.05166024239795,-1.03965567021618,-1.02929784464052,-1.02084478338572,-1.01430801233557,-1.00990877838718,-1.00817454891386,-1.00934224270729,-1.01442685778556,-1.02402241605902,-1.03999843295149,-1.06429147886866,-1.10028438762746,-1.15423634034366,-1.23819003476951,-1.38164026781395,-1.69855772011772,-Inf,-13.42811858071,-14.0753155096066,-14.4233835141922,-12.8678270310137,-13.4958450391301,-12.5403635099756,-13.4368562650553,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-14.4657194965828,-12.8235789717312,-13.1793244350674,-13.5993724082017,-13.875392110978,-13.6277018304282,-13.7662968045031,-12.3776432664346,-Inf,-1.6987339007534,-1.38165615414168,-1.23819081873033,-1.15422565552192,-1.10027597812805,-1.06427176563601,-1.03997679012752,-1.02401031122889,-1.01440532175681,-1.00931613751103,-1.00814958770515,-1.00988356959757,-1.01427847148527,-1.02081937081889,-1.02927239640079,-1.03963230378969,-1.05163456523118,-1.06535671814396,-1.08063811350963,-1.09769655047502,-1.11650863356557,-1.13726115267234,-1.16012079663891,-1.18531876149501,-1.21308379814785,-1.24398997205691,-1.27807924438893,-1.31653213935979,-1.35994854912311,-1.40936937919318,-1.46677200256518,-1.53491651409714,-1.61739480302423,-1.722254735256,-1.86451183939136,-2.08221687853636,-2.55770811261901,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-15.2946892737949,-15.2487315090864,-15.4239226756294,-15.9189413226201,-15.1044092742714,-15.0137482105404
-15.5730824477515,-15.3349616114097,-15.4159047036136,-15.3465434839595,-15.4809138549455,-15.6087328118436,-16.3232525137481,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-2.55866655974623,-2.08270740486249,-1.86457054340747,-1.72250254661119,-1.61784477180436,-1.53491908912857,-1.46695615312463,-1.40966650333851,-1.36003623831107,-1.31659387861465,-1.27823708753189,-1.24397218742979,-1.21317543522226,-1.18542728697948,-1.16030646130282,-1.13749457292812,-1.11669115316184,-1.09789556209601,-1.08085603590681,-1.06552120452864,-1.05202055706957,-1.03989109084568,-1.02968304661931,-1.02120199897891,-1.01469911805834,-1.01050072357819,-1.00873040104835,-1.01044427447,-1.01538535431172,-1.02534076653081,-1.04158209633937,-1.0663018154829,-1.10313349818576,-1.15830085951902,-1.24453500558094,-1.39337104522104,-1.73294497742146,-Inf,-12.425776017706,-13.3392198676256,-13.2249208576737,-11.0542094754472,-13.1341675855921,-13.5014325455778,-13.8243006192336,-13.6292657985981,-Inf,-4.33694623366973,-Inf,-Inf,-Inf,-Inf,-14.2292273902757,-12.8948878768468,-14.2734236689211,-12.9986234344735,-14.1914316506448,-13.0250212705518,-13.9027033500893,-14.0298409683262,-Inf,-1.73316901927201,-1.3934131809371,-1.24453931290171,-1.15828631723216,-1.10311076986161,-1.0662713429323,-1.04154772051581,-1.02530982194346,-1.01535500576861,-1.01040684052821,-1.00869316389268,-1.01046290403381,-1.01466117130067,-1.02116414782813,-1.0296387027173,-1.03985306860584,-1.05198188278129,-1.06548268417831,-1.08081827110189,-1.0978562740345,-1.11665114254798,-1.13745317975088,-1.1602642059244,-1.18538374882498,-1.21312249774278,-1.24391610626619,-1.27818845840123,-1.3165423796236,-1.3599807138354,-1.409606245904,-1.46689098144062,-1.53484428330407,-1.61775652732972,-1.72239496292704,-1.86442506569133,-2.08247440086734,-2.55802733424957,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-16.0158513356281,-15.400299630283,-15.3892020710647,-14.2061282233906,-15.1487329752106,-14.7736573969878,-15.387710502975
-14.9110858686432,-14.2378406563679,-15.4148467384573,-15.1234325115849,-14.5321740416356,-15.4871093163867,-16.2362968708351,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-2.56035373873827,-2.08345466496225,-1.86487604380457,-1.72333651229013,-1.61801435544566,-1.53513269041168,-1.46707742641299,-1.40973621738412,-1.36026967585206,-1.31689315538509,-1.27835744461162,-1.24425750404645,-1.21340020517948,-1.1856583624362,-1.16049238271002,-1.13763273000145,-1.11688169586476,-1.09810985147948,-1.08109911791012,-1.06578983327378,-1.0522498921151,-1.04024412677616,-1.03007840666524,-1.02179862299378,-1.0153285437587,-1.01117220072183,-1.00970859870986,-1.01123692430691,-1.01675654919086,-1.02706239205464,-1.04382808583072,-1.06931990200233,-1.10713303253633,-1.1640218574669,-1.25361935779964,-1.41043211254492,-1.78692685077969,-Inf,-13.5557566739376,-13.5639159344435,-13.3285778608673,-14.0767199758404,-12.5231587404982,-13.7108236263347,-12.9927147939152,-12.7677613583326,-Inf,-Inf,-1.44910133407789,-1.45092949275381,-Inf,-Inf,-13.9958482771713,-13.6081676061798,-13.4066248562181,-13.4219740772457,-13.10290220185,-13.7192500356914,-13.7097074958386,-12.6387184464325,-Inf,-1.787259993411,-1.41051498464498,-1.25362533925139,-1.16400383124499,-1.1071026393509,-1.06928162457941,-1.04378518133113,-1.02701698871589,-1.01671205694953,-1.0111897216127,-1.00965947604826,-1.01112862007129,-1.01527833954594,-1.02174869896596,-1.03002801328876,-1.04019340012457,-1.05226700094198,-1.06573835000139,-1.08104668214822,-1.0980570335646,-1.11682825971427,-1.13757843795421,-1.16043674651218,-1.18560085081162,-1.21334088744596,-1.24419529221328,-1.27829276735553,-1.3168247168588,-1.3601965858032,-1.40965649621645,-1.46698904526984,-1.53503279588217,-1.61789734016954,-1.72319266337707,-1.86468336406812,-2.08314999401098,-2.55956236023378,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-17.099269634619,-13.9440050624301,-15.618755437002,-14.8682200292143,-15.5881730392211,-15.4315420724996,-14.0447016383681
-15.4646145813562,-15.3488066182205,-14.8199785404269,-15.6272880195518,-15.6660176306077,-15.1615158091547,-17.2505373099497,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-2.56265685006112,-2.08407794811602,-1.86543095869504,-1.72323986830706,-1.61810988264573,-1.53534083361904,-1.46744284429314,-1.40986526900251,-1.36030479873116,-1.31692954394877,-1.27875260721637,-1.24434061073311,-1.21363133682409,-1.18591243618623,-1.16068648174071,-1.13789559238113,-1.1171685437165,-1.0983807185287,-1.08147597344982,-1.06613470917334,-1.05267719964697,-1.04073854009576,-1.03062561962309,-1.02231717443637,-1.01606950702716,-1.01213359806298,-1.01084065582395,-1.01270892270656,-1.01851900298736,-1.02934931351418,-1.04666618190189,-1.0730971449268,-1.11236396312549,-1.17166227600592,-1.26562590081874,-1.43377588130105,-1.86902141764164,-Inf,-13.0922552502062,-12.5686406018428,-14.1883628637934,-13.3542775561677,-12.7645344874872,-13.2504576965923,-12.9266220675921,-12.9857666954278,-Inf,-Inf,-1.46261804867103,-1.46353285994826,-Inf,-Inf,-13.2891003948788,-12.4297077495787,-13.4291984952079,-13.9353850964117,-13.4028207323565,-13.7956670533456,-12.8930058329577,-13.4279878642681,-Inf,-1.86953957784109,-1.43386533057468,-1.26563713183948,-1.1716411454808,-1.112326848192,-1.07305052387314,-1.04661385671206,-1.02929093070481,-1.01844826237422,-1.01264890723425,-1.01077939800145,-1.01207588763715,-1.01600796666489,-1.02225533496919,-1.03056269402002,-1.04067556701493,-1.05261249816071,-1.06607088083418,-1.08141131471453,-1.09831540142964,-1.11710213786831,-1.1378416086976,-1.1606107815007,-1.1858414606336,-1.21355752518419,-1.24426320475246,-1.27867135730419,-1.31684394142663,-1.36021274676496,-1.4097653226034,-1.46733203438278,-1.53521594751285,-1.61796351560712,-1.72305794074092,-1.86518878385466,-2.08370453366529,-2.56105095176696,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-17.5168051993544,-15.2131108120091,-14.3085292569274,-14.1439498225637,-14.7066761217509,-15.7603446463823,-15.6046240349158
-15.200028663798,-15.3160388587061,-15.1467335889937,-14.960131665261,-14.7924032828853,-15.7615168319303,-16.5303780065437,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-2.56565650867351,-2.08460063318275,-1.86594618129302,-1.7236192293152,-1.61848584555407,-1.53565585327571,-1.46773757328548,-1.41016527805997,-1.36071053331643,-1.3173015392545,-1.27888510200598,-1.24460309164631,-1.21390628644407,-1.18610709676591,-1.16101118425109,-1.13818985799647,-1.1175810320497,-1.09871157317413,-1.08182479759622,-1.06659611900024,-1.05312333487316,-1.04133208741453,-1.03128338533015,-1.02314581966848,-1.01702457068878,-1.01324808378852,-1.01221768692737,-1.01438170745537,-1.02102301883045,-1.03211464178833,-1.05028997442015,-1.07777971957457,-1.11892078284983,-1.18119439398718,-1.28108346441176,-1.46451908722881,-2.0007356218428,-Inf,-13.3894960165556,-13.3666819521529,-13.1875857373648,-14.0541193032137,-13.5802450603708,-14.2972206731402,-13.8308155600454,-13.2314521900816,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-14.6904001891601,-12.6822025791134,-13.5437342129123,-13.8954051944723,-13.4056668171221,-11.5037745799047,-13.115420567087,-12.1320267847603,-Inf,-2.00161424474549,-1.46463745246167,-1.28110244160914,-1.18117244872699,-1.11887605393529,-1.07772553884768,-1.05023339765432,-1.03206130338361,-1.02094925788019,-1.01431043205297,-1.01214490688645,-1.01317431810738,-1.01694250837296,-1.0230715920224,-1.03120878745413,-1.0412572186781,-1.05304807857643,-1.06651990911873,-1.08174526547285,-1.09863375495906,-1.11750192085501,-1.13810664605142,-1.16092712251229,-1.1860262247587,-1.21381798717113,-1.24451727361095,-1.27878785103119,-1.31719833519842,-1.36060018694447,-1.41004552999828,-1.46760499820224,-1.53550546820265,-1.61831015219516,-1.72340200387078,-1.86565661634091,-2.08411055175271,-2.56398583883585,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-15.6238548437134,-15.579210161146,-14.2479393292298,-14.668473947038,-14.7873911732233,-14.9988990895015
-14.7118798082803,-14.8983547918383,-14.2236637159035,-13.7457720335382,-14.7171466019321,-16.1867037557432,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-2.56861833917203,-2.08556328154525,-1.86676488333831,-1.72418177317859,-1.61885450970217,-1.53607219783402,-1.46803338698787,-1.4105489551213,-1.36103396713387,-1.31764989370614,-1.2792001889324,-1.24507070519117,-1.21423628971299,-1.18644464376857,-1.16142451494186,-1.13855480020479,-1.11793956879923,-1.09914944715385,-1.08230040020763,-1.06708943825208,-1.05373419624934,-1.04195387491906,-1.03210412870189,-1.02406988526343,-1.01812228215143,-1.01465000633447,-1.0139352853327,-1.01649116483786,-1.02334533399936,-1.03547937250132,-1.05478913644216,-1.08356633758171,-1.12678162842704,-1.19285382037922,-1.30025495414177,-1.50466598450438,-2.24706325347881,-Inf,-13.8055561978617,-13.3955787982838,-13.3989681339501,-13.4638154567901,-14.116041454115,-13.8180223160242,-13.5781007728078,-Inf,-Inf,-2.08990003242508,-Inf,-Inf,-2.10236240461969,-Inf,-Inf,-13.9824471011877,-13.1337303939873,-14.4622510681382,-13.9984532643211,-12.8321531459111,-14.0434193050545,-13.6977575946292,-Inf,-2.24905138820071,-1.50484411778818,-1.30028298653626,-1.19283166363751,-1.12673440677452,-1.08350452241942,-1.05471929861689,-1.03538552041006,-1.02326557676801,-1.01640893845082,-1.01391214025555,-1.0145651761373,-1.01803665461448,-1.02400429148862,-1.03201748002754,-1.04186666854902,-1.05364666910873,-1.06700034691941,-1.08221077312645,-1.09905878342616,-1.11784718219946,-1.13846040529397,-1.16132760846759,-1.18634477373506,-1.21413284351564,-1.24496249746864,-1.27908709317308,-1.31753040396289,-1.36090489531074,-1.41040815948185,-1.46787645286352,-1.53589646172343,-1.61864892401988,-1.72392901389012,-1.86642348264929,-2.08501480834122,-2.56668256591483,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-15.9932588221488,-15.5296891967532,-15.1307866860651,-15.4852413802516,-13.795007262607,-15.2314210195026,-15.4766290261454
-16.6137152123625,-15.2472922551365,-15.1774302116142,-13.9427204832872,-14.8581335018121,-15.1997066063254,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-2.57243853792799,-2.08711863522938,-1.86718080717805,-1.72451364221481,-1.61978852827668,-1.53656860222593,-1.46838744373267,-1.41093439811696,-1.36124357457323,-1.3179160672987,-1.27956684621582,-1.24535778531448,-1.21468351017539,-1.18680889650211,-1.16168730980197,-1.13894827675506,-1.11833471121047,-1.09969035059019,-1.08277142062872,-1.06770032808662,-1.0544226123869,-1.04272732821014,-1.03295856712421,-1.02516766376918,-1.01945547157696,-1.01633342854892,-1.01583743738142,-1.01896098237602,-1.02633309451659,-1.0393802026016,-1.05996385438788,-1.09024799502594,-1.13621310599657,-1.20679145390305,-1.3239123059943,-1.55765859161594,-3.30935845856539,-15.4153753988779,-13.3524157344086,-13.8578696622997,-14.1412400600834,-13.8285771007095,-13.3568957396658,-13.3565676022416,-13.1828683310152,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-13.8079922187099,-13.5487391436339,-13.4835547012928,-13.8712166813109,-13.4156876106414,-13.6570850906036,-13.0636845247411,-15.3942112901726,-3.33410535254472,-1.55788828740378,-1.32394090334502,-1.20676908108427,-1.13616121689573,-1.09017919817539,-1.05992853771156,-1.03924749296609,-1.02624399490483,-1.01886825649655,-1.0157355492817,-1.0162338306725,-1.01935979969681,-1.02505191878066,-1.03286056756148,-1.04262850388376,-1.05432283743028,-1.06759979781168,-1.08266974513196,-1.09958738947286,-1.11822965817415,-1.13884070582468,-1.16157803885742,-1.18669510165155,-1.21456609211905,-1.24532830624456,-1.2794345266352,-1.31777376801153,-1.36109602400538,-1.41077393483436,-1.46821010598283,-1.53636783188069,-1.61955300584369,-1.72422314306188,-1.86679036482151,-2.08649098212469,-2.5689024497799,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-17.2505373099497,-15.5846437644152,-15.6457714252458,-15.3664030446112,-15.8518740796585,-13.8539892719625,-15.8008018557196
-14.994060103708,-14.9204619039584,-13.9691251424321,-15.832097906216,-15.8355639619789,-14.9649800009419,-16.4634312169131,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-2.5760860900612,-2.08816148812692,-1.86794324386451,-1.72521721320509,-1.61991237258593,-1.53713589835683,-1.46881593093854,-1.41121727806217,-1.36168425110159,-1.31838897308352,-1.27998343058607,-1.24569710996156,-1.21494255205654,-1.18732192341832,-1.16221471980805,-1.13951812245833,-1.11887729555718,-1.10015842742618,-1.08337360093667,-1.06840889462113,-1.05517537310787,-1.04362536898051,-1.03412733932191,-1.02638817938242,-1.02095163854044,-1.01801565774691,-1.0181606492669,-1.02171894535947,-1.02989653172277,-1.04380127290124,-1.06564230983015,-1.09815570104555,-1.14724722707691,-1.22356305073551,-1.35295675556599,-1.62883386332085,-Inf,-13.9863887529197,-13.7818208384342,-13.9238857443039,-13.821957106409,-12.5015499348424,-12.3312255637295,-12.981071066574,-13.4431150417106,-Inf,-Inf,-13.8113823183945,-Inf,-Inf,-Inf,-Inf,-Inf,-13.2790217992721,-13.960131665261,-12.8479864943074,-13.2350832440686,-13.6447834733564,-12.3615813126525,-13.7109280843114,-14.7651708442414,-Inf,-1.62914629820056,-1.35301050792074,-1.22353777066831,-1.14719100466093,-1.09807991526561,-1.06555497863547,-1.04369904161596,-1.02979675357464,-1.02160859256534,-1.01805503154585,-1.01790912390737,-1.02084296165083,-1.02627931997109,-1.03401825466789,-1.04351517851242,-1.05506390036598,-1.06829664667008,-1.08325963006819,-1.10003684614715,-1.11875973926714,-1.13939778301722,-1.16209085678698,-1.1871936309845,-1.21480993943973,-1.24555861301982,-1.27983774075235,-1.31823375275965,-1.36151843196312,-1.4110367532674,-1.46861584512057,-1.53690997877022,-1.61964643867056,-1.72488808475478,-1.86750290171461,-2.08746183515278,-2.57310692733651,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-14.6829228672188,-14.8075352383786,-15.2111231907735,-15.4381810983247,-15.400299630283,-15.4288054882596
